lrsn,CadValue_TotalAssessed
1383,137765.0000000000
1384,130251.0000000000
1385,89375.0000000000
1386,771546.0000000000
1387,622456.0000000000
1400,125000.0000000000
1401,125000.0000000000
1402,344680.0000000000
1403,310780.0000000000
1417,552921.0000000000
1418,151318.0000000000
1419,249614.0000000000
1420,178234.0000000000
1434,347770.0000000000
1435,92255.0000000000
1436,88618.0000000000
1437,518834.0000000000
1450,1019511.0000000000
1451,560157.0000000000
1452,795989.0000000000
1453,312335.0000000000
1467,590744.0000000000
1468,539385.0000000000
1469,547148.0000000000
1470,579226.0000000000
1484,17961.0000000000
1485,596827.0000000000
1486,1156121.0000000000
1487,8423.0000000000
1500,668897.0000000000
1501,516438.0000000000
1502,425689.0000000000
1503,5610.0000000000
1504,445090.0000000000
1517,832388.0000000000
1518,753836.0000000000
1519,927452.0000000000
1520,645032.0000000000
1534,591812.0000000000
1535,713444.0000000000
1536,780217.0000000000
1537,850243.0000000000
1551,637215.0000000000
1552,809233.0000000000
1553,932499.0000000000
1554,299121.0000000000
1567,473956.0000000000
1568,410908.0000000000
1569,386587.0000000000
1570,334679.0000000000
1584,351750.0000000000
1585,498944.0000000000
1586,558174.0000000000
1587,387192.0000000000
1601,322139.0000000000
1602,267630.0000000000
1603,280540.0000000000
1604,381624.0000000000
1617,455280.0000000000
1618,576300.0000000000
1619,328940.0000000000
1620,312595.0000000000
1621,297560.0000000000
1634,598840.0000000000
1635,601221.0000000000
1636,2140.0000000000
1637,148114.0000000000
1651,748102.0000000000
1652,606383.0000000000
1653,356532.0000000000
1654,272079.0000000000
1668,1065455.0000000000
1669,670980.0000000000
1670,557111.0000000000
1671,450295.0000000000
1684,331217.0000000000
1685,491758.0000000000
1686,351327.0000000000
1687,825627.0000000000
1701,1032915.0000000000
1702,183896.0000000000
1703,932809.0000000000
1704,548195.0000000000
1718,743426.0000000000
1720,210000.0000000000
1721,919750.0000000000
1735,50000.0000000000
1736,50000.0000000000
1737,760730.0000000000
1738,240000.0000000000
1752,100000.0000000000
1753,564990.0000000000
1754,891570.0000000000
1768,100000.0000000000
1769,280000.0000000000
1771,784110.0000000000
875,365377.0000000000
876,311226.0000000000
877,887312.0000000000
890,540863.0000000000
891,589911.0000000000
892,462293.0000000000
893,618730.0000000000
894,422540.0000000000
907,575560.0000000000
908,564400.0000000000
910,850610.0000000000
924,875382.0000000000
925,599471.0000000000
926,643642.0000000000
927,831912.0000000000
941,203749.0000000000
942,610175.0000000000
943,576069.0000000000
944,226520.0000000000
957,531900.0000000000
958,558383.0000000000
959,428359.0000000000
960,603661.0000000000
974,99815.0000000000
975,351940.0000000000
976,150500.0000000000
977,47825.0000000000
991,550962.0000000000
992,424816.0000000000
993,425835.0000000000
994,475016.0000000000
1007,309138.0000000000
1008,762103.0000000000
1009,683503.0000000000
1010,594864.0000000000
1011,246398.0000000000
1024,279346.0000000000
1025,1000.0000000000
1026,10349.0000000000
1027,308850.0000000000
1041,1000.0000000000
1042,494692.0000000000
1043,661547.0000000000
1044,691158.0000000000
1058,490628.0000000000
1059,568520.0000000000
1060,513388.0000000000
1061,341344.0000000000
1074,868692.0000000000
1075,974425.0000000000
1076,491435.0000000000
1077,677534.0000000000
1091,899940.0000000000
1094,118966.0000000000
1108,1075430.0000000000
1109,763120.0000000000
1110,761250.0000000000
1111,891996.0000000000
1124,1005490.0000000000
1125,706480.0000000000
1126,775491.0000000000
1127,887350.0000000000
1128,735040.0000000000
1141,939590.0000000000
1143,735492.0000000000
1144,795130.0000000000
1158,319500.0000000000
1159,1131590.0000000000
1160,691380.0000000000
1161,690305.0000000000
1175,95000.0000000000
1176,942020.0000000000
1177,41250.0000000000
1178,659950.0000000000
1191,1158600.0000000000
1192,815460.0000000000
1193,549410.0000000000
1194,640570.0000000000
1208,402120.0000000000
1209,714850.0000000000
1210,869800.0000000000
1211,838110.0000000000
1225,422040.0000000000
1226,556330.0000000000
1227,130100.0000000000
1228,1004207.0000000000
1241,352305.0000000000
1242,604815.0000000000
1243,291450.0000000000
1244,95000.0000000000
1245,374895.0000000000
1258,526320.0000000000
1259,368510.0000000000
1260,239950.0000000000
1261,259470.0000000000
1275,590750.0000000000
1278,549000.0000000000
1292,458330.0000000000
1293,432580.0000000000
1294,396960.0000000000
1295,441620.0000000000
1308,795100.0000000000
1309,478115.0000000000
1310,508410.0000000000
1311,279430.0000000000
1325,150000.0000000000
1326,345120.0000000000
1327,150000.0000000000
1328,383880.0000000000
1342,732610.0000000000
1343,576825.0000000000
1344,135850.0000000000
1345,54175.0000000000
1358,139025.0000000000
1359,128465.0000000000
1360,89375.0000000000
1361,221644.0000000000
1362,399825.0000000000
1376,1000.0000000000
1377,96755.0000000000
1378,694680.0000000000
1392,596118.0000000000
1393,632366.0000000000
1394,566094.0000000000
1395,585342.0000000000
1409,350420.0000000000
1410,361180.0000000000
1411,371680.0000000000
1412,407824.0000000000
1425,92922.0000000000
1426,528214.0000000000
1427,312315.0000000000
1428,345673.0000000000
1442,79977.0000000000
1443,79977.0000000000
1444,76935.0000000000
1445,1040417.0000000000
1459,408787.0000000000
1460,251115.0000000000
1461,203660.0000000000
1462,951591.0000000000
1475,501897.0000000000
1476,628082.0000000000
1477,476480.0000000000
1478,940851.0000000000
1492,665037.0000000000
1493,1011482.0000000000
1494,705560.0000000000
1495,1015177.0000000000
1509,526126.0000000000
1510,641000.0000000000
1511,690176.0000000000
1512,880248.0000000000
1526,847484.0000000000
1527,1174500.0000000000
1529,673004.0000000000
1542,938723.0000000000
1543,1545.0000000000
1544,1617.0000000000
1545,1616.0000000000
1559,656028.0000000000
1560,470298.0000000000
1561,437078.0000000000
1562,428890.0000000000
1576,441848.0000000000
1577,678804.0000000000
1578,545027.0000000000
1579,351792.0000000000
1592,346124.0000000000
1593,427799.0000000000
1594,447896.0000000000
1595,458281.0000000000
1596,599769.0000000000
1609,413177.0000000000
1610,500610.0000000000
1611,402559.0000000000
1612,272630.0000000000
1626,383805.0000000000
1627,960844.0000000000
1628,484384.0000000000
1629,992829.0000000000
1642,626143.0000000000
1643,855647.0000000000
1644,877081.0000000000
1645,449524.0000000000
1646,703476.0000000000
1659,290668.0000000000
1660,1000.0000000000
1661,8895.0000000000
1662,645494.0000000000
1676,545395.0000000000
1677,863875.0000000000
1678,1097325.0000000000
1679,699673.0000000000
1693,507673.0000000000
1694,757087.0000000000
1695,512397.0000000000
1696,959673.0000000000
1709,863483.0000000000
1710,7750.0000000000
1711,210000.0000000000
1712,693710.0000000000
1713,487500.0000000000
1728,572580.0000000000
2668,593055.0000000000
2675,611575.0000000000
2677,216834.0000000000
2684,610246.0000000000
2686,564585.0000000000
2691,814793.0000000000
2693,784644.0000000000
2700,473700.0000000000
2702,700789.0000000000
2709,1000.0000000000
2711,417961.0000000000
2716,99323.0000000000
2718,399231.0000000000
2725,88020.0000000000
2727,408224.0000000000
2734,519675.0000000000
2736,124142.0000000000
2741,952990.0000000000
2743,1045228.0000000000
2745,620768.0000000000
2750,1128173.0000000000
2752,732308.0000000000
2759,981183.0000000000
2761,607826.0000000000
2766,1229372.0000000000
2768,560210.0000000000
2770,684579.0000000000
2775,50000.0000000000
2777,380840.0000000000
2784,303987.0000000000
2786,178760.0000000000
2791,45000.0000000000
2793,634813.0000000000
2795,593353.0000000000
2800,949256.0000000000
2802,739119.0000000000
2809,298540.0000000000
2811,40000.0000000000
2818,1000.0000000000
2820,611157.0000000000
2825,1143140.0000000000
2827,889607.0000000000
2834,319904.0000000000
2836,115295.0000000000
2843,299328.0000000000
2845,320557.0000000000
2850,312847.0000000000
2852,348900.0000000000
2859,286505.0000000000
2861,316268.0000000000
2868,1076366.0000000000
2870,392196.0000000000
2875,582025.0000000000
2877,293010.0000000000
2884,238506.0000000000
2886,331378.0000000000
2900,627831.0000000000
2902,894442.0000000000
2909,355201.0000000000
2911,393088.0000000000
2918,631173.0000000000
2920,573711.0000000000
2925,650385.0000000000
2927,883327.0000000000
2934,1052702.0000000000
2936,708239.0000000000
2943,588510.0000000000
2945,550866.0000000000
2950,675501.0000000000
2952,676409.0000000000
2959,529956.0000000000
2961,103260.0000000000
2968,589064.0000000000
2970,561308.0000000000
2975,536576.0000000000
2977,482504.0000000000
2984,545936.0000000000
2993,568208.0000000000
2995,700688.0000000000
3000,926840.0000000000
3002,528632.0000000000
3004,663896.0000000000
3009,783680.0000000000
3011,668888.0000000000
3018,435296.0000000000
3020,381836.0000000000
3025,442088.0000000000
3027,378164.0000000000
3029,440384.0000000000
3034,351524.0000000000
3036,354680.0000000000
3045,689456.0000000000
3052,596864.0000000000
3054,552320.0000000000
3059,1220170.0000000000
3061,931404.0000000000
3068,1000.0000000000
3070,15628.0000000000
3077,912670.0000000000
3084,1291916.0000000000
3086,1357150.0000000000
3102,581280.0000000000
3104,682634.0000000000
3109,561976.0000000000
3111,557843.0000000000
3118,520085.0000000000
3120,670705.0000000000
3127,813783.0000000000
3129,134356.0000000000
3136,268495.0000000000
3143,768817.0000000000
3145,747901.0000000000
3154,1002082.0000000000
3159,772101.0000000000
3161,825865.0000000000
3170,606344.0000000000
3177,547825.0000000000
3179,35798.0000000000
3184,61643.0000000000
3193,417130.0000000000
3195,740993.0000000000
3202,624105.0000000000
3209,892175.0000000000
3211,677817.0000000000
3218,845727.0000000000
3220,290032.0000000000
3227,950437.0000000000
3229,808597.0000000000
3234,523423.0000000000
3236,62368.0000000000
3238,95889.0000000000
3243,2995.0000000000
3245,476350.0000000000
3252,795826.0000000000
3259,760330.0000000000
3261,505998.0000000000
3268,302142.0000000000
3270,696112.0000000000
3277,813261.0000000000
3288,9500.0000000000
3293,775057.0000000000
3302,85500.0000000000
3304,85500.0000000000
3311,436120.0000000000
3313,1156930.0000000000
3318,168812.0000000000
3320,127897.0000000000
3327,690010.0000000000
3329,184325.0000000000
3336,92246.0000000000
3338,17998.0000000000
3343,102060.0000000000
3345,271530.0000000000
3352,1108.0000000000
3354,11450.0000000000
3361,89358.0000000000
3363,45000.0000000000
3368,557974.0000000000
3370,494.0000000000
3377,636810.0000000000
3379,921720.0000000000
3386,142082.0000000000
3388,1000.0000000000
3393,7248.0000000000
3395,997580.0000000000
3404,299924.0000000000
3413,809154.0000000000
3427,933.0000000000
3429,398910.0000000000
3436,1145113.0000000000
3438,558719.0000000000
3445,623785.0000000000
3452,46701.0000000000
3454,515488.0000000000
3461,538476.0000000000
3463,538300.0000000000
3468,853283.0000000000
3470,664091.0000000000
3477,640999.0000000000
3479,197564.0000000000
3486,795490.0000000000
3493,706168.0000000000
3497,553437.0000000000
3511,702282.0000000000
3513,80275.0000000000
3518,61750.0000000000
3520,61750.0000000000
3522,264970.0000000000
3529,1351182.0000000000
3536,674339.0000000000
3538,1115467.0000000000
3547,805389.0000000000
3554,1305332.0000000000
3561,90388.0000000000
3563,277769.0000000000
3570,772106.0000000000
3572,766695.0000000000
3577,712011.0000000000
3586,617810.0000000000
3588,693159.0000000000
3595,917950.0000000000
3604,789045.0000000000
3611,1103780.0000000000
3613,8132.0000000000
1785,603420.0000000000
1786,928020.0000000000
1787,546900.0000000000
1788,638200.0000000000
1801,1014460.0000000000
1802,735050.0000000000
1803,550130.0000000000
1804,601680.0000000000
1818,61750.0000000000
1819,28500.0000000000
1820,373190.0000000000
1821,61750.0000000000
1835,695025.0000000000
1836,1211421.0000000000
1837,297940.0000000000
1838,481380.0000000000
1851,73378.0000000000
1852,715638.0000000000
1854,317798.0000000000
1855,390618.0000000000
1868,114779.0000000000
1869,287254.0000000000
1870,363957.0000000000
1871,324708.0000000000
1885,730591.0000000000
1886,986109.0000000000
1887,644411.0000000000
1905,913667.0000000000
1918,934507.0000000000
1919,923161.0000000000
1920,1326319.0000000000
1921,1805442.0000000000
1935,344068.0000000000
1936,321340.0000000000
1937,329407.0000000000
1938,302094.0000000000
1952,503006.0000000000
1953,682596.0000000000
1954,743205.0000000000
1955,797780.0000000000
1968,176857.0000000000
1969,742610.0000000000
1970,534433.0000000000
1971,522165.0000000000
1972,1302841.0000000000
1985,862340.0000000000
1986,362469.0000000000
1987,627860.0000000000
1988,162300.0000000000
2019,740719.0000000000
2020,825222.0000000000
2021,533699.0000000000
2022,698302.0000000000
2035,493407.0000000000
2036,952269.0000000000
2037,492523.0000000000
2038,574788.0000000000
2052,428733.0000000000
2053,466712.0000000000
2054,726632.0000000000
2055,301779.0000000000
2085,976187.0000000000
2087,767726.0000000000
2089,656707.0000000000
2102,599575.0000000000
2103,573461.0000000000
2104,50870.0000000000
2105,417953.0000000000
2119,664072.0000000000
2121,619171.0000000000
2137,637243.0000000000
2139,563556.0000000000
2152,646074.0000000000
2153,610632.0000000000
2154,557102.0000000000
2172,714095.0000000000
2186,413210.0000000000
2202,554239.0000000000
2204,592133.0000000000
2205,431794.0000000000
2220,259080.0000000000
2221,471699.0000000000
2222,718307.0000000000
2236,786954.0000000000
2237,869610.0000000000
2238,409971.0000000000
2239,406218.0000000000
2253,450346.0000000000
2254,405995.0000000000
2255,897551.0000000000
2256,490336.0000000000
2269,625325.0000000000
2270,653228.0000000000
2271,859298.0000000000
2272,693096.0000000000
2286,363511.0000000000
2287,727966.0000000000
2288,873247.0000000000
2303,1008253.0000000000
2304,894536.0000000000
2305,782476.0000000000
2306,98374.0000000000
2319,800791.0000000000
2320,814103.0000000000
2321,568966.0000000000
2322,731091.0000000000
2323,797473.0000000000
2336,913385.0000000000
2337,890995.0000000000
2338,986297.0000000000
2339,722810.0000000000
2353,764562.0000000000
2354,683982.0000000000
2355,763940.0000000000
2356,776542.0000000000
2369,616050.0000000000
2370,527375.0000000000
2371,91875.0000000000
2372,184510.0000000000
2373,773935.0000000000
2386,561472.0000000000
2387,1046376.0000000000
2388,702636.0000000000
2389,526635.0000000000
2403,1011570.0000000000
2404,951619.0000000000
2405,423985.0000000000
2406,883807.0000000000
2420,566930.0000000000
2421,587750.0000000000
2422,893533.0000000000
2423,565481.0000000000
2436,640519.0000000000
2437,6883.0000000000
2438,825942.0000000000
2439,865619.0000000000
2440,779385.0000000000
2453,573481.0000000000
2454,500627.0000000000
2455,494792.0000000000
2456,656136.0000000000
2470,634823.0000000000
2471,759037.0000000000
2472,584737.0000000000
2473,784998.0000000000
2486,674744.0000000000
2487,972865.0000000000
2488,787653.0000000000
2489,736389.0000000000
2490,730559.0000000000
2503,595407.0000000000
2504,1076438.0000000000
2505,718130.0000000000
2506,680524.0000000000
2520,454056.0000000000
2521,424085.0000000000
2522,712307.0000000000
2523,562187.0000000000
2537,1144840.0000000000
2538,773679.0000000000
2539,432731.0000000000
2540,531035.0000000000
2553,786617.0000000000
